Time(s):	R.Med. Gastro(μV):	R.Tib.Ant.(μV):	R.Rectus Fem.(μV):	R.Biceps Fem.(μV):
0.208500	 -10.775800	 15.911900	 -2.316300	 9.063700	 
0.209000	 -10.775800	 15.811200	 -0.402800	 3.826900	 
0.209500	 -7.754500	 14.602700	 3.927600	 -0.805700	 
0.210000	 7.150300	 14.804100	 1.812700	 -0.604200	 
0.210500	 18.530300	 4.431200	 5.538900	 -5.136100	 
0.211000	 23.062100	 12.588500	 0.805700	 -3.826900	 
0.211500	 29.708900	 11.984300	 6.445300	 1.409900	 
0.212000	 30.313100	 8.258100	 4.934700	 -2.417000	 
0.212500	 26.889000	 8.157300	 2.517700	 -7.553100	 
0.213000	 17.221100	 5.035400	 5.337500	 -2.114900	 
0.213500	 12.085000	 5.841100	 6.344600	 -0.805700	 
0.214000	 9.063700	 8.862300	 4.632600	 1.309200	 
0.214500	 4.028300	 1.510600	 3.726200	 -1.611300	 
0.215000	 -3.323400	 5.035400	 3.222700	 -1.510600	 
0.215500	 -9.265100	 2.719100	 3.726200	 -2.920500	 
0.216000	 -27.090500	 -3.524800	 5.136100	 -5.639600	 
0.216500	 -40.585300	 3.424100	 7.553100	 -3.021200	 
0.217000	 -49.850500	 2.316300	 6.646700	 -1.510600	 
0.217500	 -61.129800	 -1.007100	 4.733300	 -3.222700	 
0.218000	 -46.929900	 6.042500	 -0.402800	 -3.121900	 
0.218500	 -7.553100	 4.531900	 3.323400	 -2.215600	 
0.219000	 37.765500	 2.215600	 -0.604200	 0.604200	 
0.219500	 62.640400	 3.826900	 3.323400	 -2.014200	 
0.220000	 69.387800	 -5.639600	 2.215600	 -3.323400	 
0.220500	 73.718300	 -7.251000	 6.546000	 -6.646700	 
0.221000	 81.170700	 -7.452400	 5.337500	 -1.913500	 
0.221500	 78.753700	 -19.638100	 3.524800	 -2.719100	 
0.222000	 74.322500	 -27.090500	 5.841100	 -3.021200	 
0.222500	 46.023600	 -27.493300	 2.517700	 -3.424100	 
0.223000	 -1.712000	 -27.896100	 5.035400	 -2.417000	 
0.223500	 -4.834000	 -38.671900	 5.438200	 -2.920500	 
0.224000	 35.852100	 -47.030600	 3.121900	 -1.611300	 
0.224500	 89.328000	 -50.454700	 5.236800	 -1.409900	 
0.225000	 116.619900	 -49.548300	 7.049600	 -0.906400	 
0.225500	 111.483800	 -52.972400	 11.480700	 0.503500	 
0.226000	 123.266600	 -50.958300	 5.136100	 0.100700	 
0.226500	 154.586800	 -50.253300	 6.344600	 -4.531900	 
0.227000	 216.421500	 -52.166700	 7.251000	 -5.740400	 
0.227500	 214.508100	 -51.461800	 9.164400	 2.819800	 
0.228000	 171.807900	 -56.799300	 9.869400	 1.309200	 
0.228500	 99.902300	 -59.216300	 3.826900	 2.819800	 
0.229000	 36.859100	 -66.870100	 8.761600	 -2.819800	 
0.229500	 -1.611300	 -69.891400	 8.459500	 -5.438200	 
0.230000	 -0.201400	 -76.336700	 2.215600	 1.309200	 
0.230500	 31.219500	 -77.746600	 7.049600	 -5.136100	 
0.231000	 -11.279300	 -82.379200	 7.452400	 0.906400	 
0.231500	 -168.081700	 -89.831500	 4.028300	 -1.107800	 
0.232000	 -302.124000	 -92.550700	 4.431200	 1.007100	 
0.232500	 -313.201900	 -92.047100	 8.056600	 0.906400	 
0.233000	 -251.770000	 -92.047100	 8.056600	 -5.740400	 
0.233500	 -147.537200	 -97.384600	 1.510600	 -3.323400	 
0.234000	 -81.774900	 -104.232800	 3.021200	 0.705000	 
0.234500	 -44.915800	 -111.181600	 7.049600	 0.503500	 
0.235000	 -7.855200	 -118.029800	 -2.517700	 5.136100	 
0.235500	 30.615200	 -120.648200	 2.819800	 5.438200	 
0.236000	 55.993700	 -127.294900	 5.136100	 4.129000	 
0.236500	 46.728500	 -138.473500	 5.136100	 5.740400	 
0.237000	 27.795400	 -135.351600	 0.906400	 3.927600	 
0.237500	 24.270600	 -144.818100	 0.805700	 6.344600	 
0.238000	 44.311500	 -149.047900	 2.819800	 2.014200	 
0.238500	 88.119500	 -154.385400	 3.625500	 0.805700	 
0.239000	 136.761500	 -167.779500	 6.747400	 4.028300	 
0.239500	 137.667800	 -169.693000	 2.920500	 1.007100	 
0.240000	 101.312300	 -169.793700	 6.445300	 2.618400	 
0.240500	 54.684400	 -178.958100	 5.841100	 2.014200	 
0.241000	 15.206900	 -176.843300	 4.431200	 9.869400	 
0.241500	 4.028300	 -177.548200	 8.963000	 1.611300	 
0.242000	 12.085000	 -182.482900	 5.941800	 2.618400	 
0.242500	 23.162800	 -187.216200	 2.014200	 3.927600	 
0.243000	 25.882000	 -180.569500	 6.143200	 5.438200	 
0.243500	 44.613600	 -181.778000	 8.761600	 1.309200	 
0.244000	 24.270600	 -175.534100	 8.660900	 5.639600	 
0.244500	 -26.989700	 -168.585200	 5.941800	 8.862300	 
0.245000	 -74.423200	 -169.390900	 5.438200	 3.222700	 
0.245500	 -131.021100	 -173.922700	 3.121900	 7.855200	 
0.246000	 -169.793700	 -168.685900	 6.042500	 4.330400	 
0.246500	 -217.025800	 -168.786600	 2.014200	 6.848100	 
0.247000	 -304.238900	 -164.355500	 4.834000	 2.920500	 
0.247500	 -314.913900	 -160.730000	 4.934700	 1.913500	 
0.248000	 -220.047000	 -153.680400	 5.538900	 -0.100700	 
0.248500	 -110.980200	 -145.523100	 5.236800	 4.028300	 
0.249000	 -23.263500	 -139.279200	 6.344600	 2.215600	 
0.249500	 60.424800	 -136.660800	 1.611300	 7.452400	 
0.250000	 127.899200	 -126.791400	 0.604200	 6.143200	 
0.250500	 169.894400	 -123.266600	 4.531900	 1.409900	 
0.251000	 153.579700	 -112.490800	 3.524800	 1.510600	 
0.251500	 149.551400	 -113.598600	 0.402800	 0.302100	 
0.252000	 145.220900	 -109.771700	 -1.913500	 3.625500	 
0.252500	 122.058100	 -112.088000	 2.215600	 8.963000	 
0.253000	 74.221800	 -104.232800	 6.848100	 1.712000	 
0.253500	 -3.021200	 -102.017200	 9.063700	 5.035400	 
0.254000	 -100.708000	 -96.075400	 6.747400	 4.028300	 
0.254500	 -142.099000	 -84.393300	 2.114900	 4.028300	 
0.255000	 -140.286300	 -82.379200	 0.201400	 3.826900	 
0.255500	 -85.803200	 -74.725300	 0.805700	 7.150300	 
0.256000	 0.503500	 -72.811900	 4.129000	 5.941800	 
0.256500	 53.778100	 -57.605000	 4.934700	 4.632600	 
0.257000	 70.999100	 -51.159700	 1.913500	 2.215600	 
0.257500	 61.532600	 -48.541300	 1.107800	 3.121900	 
0.258000	 41.995200	 -38.067600	 -1.107800	 4.431200	 
0.258500	 41.189600	 -26.385500	 2.215600	 7.754500	 
0.259000	 38.772600	 -19.839500	 4.834000	 5.035400	 
0.259500	 47.634900	 -15.609700	 5.035400	 3.927600	 
0.260000	 55.188000	 -8.056600	 1.712000	 3.323400	 
0.260500	 75.329600	 -6.042500	 4.531900	 0.805700	 
0.261000	 80.365000	 1.812700	 6.143200	 1.812700	 
0.261500	 56.396500	 1.510600	 5.438200	 -0.302100	 
0.262000	 11.984300	 12.487800	 6.848100	 -3.323400	 
0.262500	 -41.391000	 9.668000	 7.049600	 0.100700	 
0.263000	 -42.800900	 15.911900	 -1.510600	 -0.100700	 
0.263500	 -18.127400	 26.989700	 -1.208500	 1.107800	 
0.264000	 42.700200	 36.758400	 -4.632600	 -2.014200	 
0.264500	 104.132100	 43.002300	 -1.712000	 0.201400	 
0.265000	 123.468000	 44.311500	 2.215600	 5.538900	 
0.265500	 75.933800	 48.541300	 -1.208500	 -7.955900	 
0.266000	 1.510600	 43.304400	 -1.812700	 -0.906400	 
0.266500	 -25.680500	 43.304400	 -2.014200	 0.302100	 
0.267000	 -14.602700	 52.972400	 4.129000	 1.611300	 
0.267500	 -2.417000	 53.476000	 -1.007100	 2.719100	 
0.268000	 -70.495600	 54.080200	 -0.201400	 4.733300	 
0.268500	 -187.518300	 55.792200	 0.000000	 2.114900	 
0.269000	 -270.501700	 59.619100	 4.934700	 3.524800	 
0.269500	 -274.530000	 65.863000	 3.826900	 2.014200	 
0.270000	 -231.829800	 67.575100	 2.014200	 5.941800	 
0.270500	 -187.014800	 70.596300	 0.100700	 5.337500	 
0.271000	 -149.853500	 76.940900	 2.316300	 4.632600	 
0.271500	 -89.126600	 78.552200	 -1.409900	 -6.042500	 
0.272000	 -38.067600	 79.156500	 0.402800	 1.611300	 
0.272500	 -8.056600	 80.969200	 -3.222700	 1.913500	 
0.273000	 2.114900	 85.601800	 2.014200	 -1.812700	 
0.273500	 7.754500	 88.723800	 -5.941800	 1.309200	 
0.274000	 8.963000	 90.335100	 -5.337500	 3.524800	 
0.274500	 7.452400	 93.658400	 1.510600	 5.035400	 
0.275000	 -17.825300	 93.960600	 0.906400	 -5.337500	 
0.275500	 -45.520000	 93.658400	 -1.107800	 -0.201400	 
0.276000	 -53.878800	 97.586100	 -2.618400	 -1.107800	 
0.276500	 -60.626200	 92.047100	 1.712000	 0.100700	 
0.277000	 -40.081800	 94.162000	 0.705000	 2.316300	 
0.277500	 -33.435100	 92.047100	 -2.920500	 0.402800	 
0.278000	 -27.795400	 96.075400	 0.000000	 0.503500	 
0.278500	 -2.215600	 94.162000	 4.330400	 1.611300	 
0.279000	 29.507400	 101.614400	 4.934700	 3.424100	 
0.279500	 36.254900	 98.794600	 -2.719100	 -1.712000	 
0.280000	 11.581400	 102.117900	 0.705000	 0.302100	 
0.280500	 -5.538900	 100.607300	 -0.805700	 -3.424100	 
0.281000	 -11.480700	 100.204500	 1.913500	 -2.920500	 
0.281500	 -13.696300	 103.427100	 0.100700	 -6.646700	 
0.282000	 -28.399700	 99.197400	 -3.424100	 -6.243900	 
0.282500	 -27.392600	 103.225700	 0.402800	 1.107800	 
0.283000	 -30.011000	 111.584500	 -3.826900	 -0.906400	 
0.283500	 -27.996800	 107.052600	 -1.208500	 0.503500	 
0.284000	 -42.095900	 108.462500	 -4.229700	 -1.107800	 
0.284500	 -53.878800	 119.842500	 -4.431200	 -1.611300	 
0.285000	 -59.317000	 112.490800	 -3.121900	 0.705000	 
0.285500	 -49.346900	 115.512100	 -2.920500	 2.618400	 
0.286000	 -36.557000	 114.605700	 -5.136100	 0.906400	 
0.286500	 -16.012600	 122.763100	 -7.955900	 -3.222700	 
0.287000	 38.067600	 121.554600	 -8.963000	 -4.733300	 
0.287500	 99.398800	 127.496300	 0.503500	 -2.618400	 
0.288000	 151.263400	 119.439700	 -0.705000	 -0.906400	 
0.288500	 165.564000	 119.439700	 3.021200	 -2.819800	 
0.289000	 141.394000	 122.360200	 4.934700	 -8.761600	 
0.289500	 107.959000	 121.957400	 6.646700	 -3.323400	 
0.290000	 84.191900	 132.934600	 0.402800	 -5.337500	 
0.290500	 85.702500	 134.646600	 -5.035400	 -1.007100	 
0.291000	 99.700900	 135.653700	 3.121900	 -3.524800	 
0.291500	 126.489300	 134.143100	 3.625500	 -5.740400	 
0.292000	 149.450700	 140.084800	 0.805700	 -1.812700	 
0.292500	 111.483800	 139.782700	 0.503500	 -4.531900	 
0.293000	 61.734000	 136.862200	 -1.812700	 0.000000	 
0.293500	 43.808000	 137.768600	 1.107800	 -3.121900	 
0.294000	 36.355600	 140.588400	 -1.309200	 -3.424100	 
0.294500	 2.014200	 135.754400	 0.201400	 -4.934700	 
0.295000	 -52.267500	 136.660800	 4.028300	 -2.618400	 
0.295500	 -49.044800	 134.545900	 -0.402800	 -6.143200	 
0.296000	 7.049600	 136.056500	 -1.913500	 -5.136100	 
0.296500	 111.181600	 134.747300	 -2.517700	 -3.222700	 
0.297000	 212.997400	 133.035300	 -1.913500	 -0.201400	 
0.297500	 268.689000	 127.294900	 -2.618400	 -5.337500	 
0.298000	 216.421500	 132.128900	 0.402800	 -3.524800	 
0.298500	 176.641800	 129.611200	 -0.302100	 -5.538900	 
0.299000	 182.885700	 125.885000	 -0.705000	 -2.417000	 
0.299500	 205.545000	 122.460900	 -3.323400	 -4.330400	 
0.300000	 128.604100	 119.439700	 -1.712000	 -3.222700	 
0.300500	 67.776500	 120.043900	 -4.330400	 -5.941800	 
0.301000	 -13.998400	 115.310700	 -4.733300	 -0.201400	 
0.301500	 -100.103800	 112.490800	 -2.014200	 2.618400	 
0.302000	 -141.192600	 109.671000	 -2.819800	 -2.215600	 
0.302500	 -115.109300	 100.708000	 -0.906400	 -5.035400	 
0.303000	 -60.223400	 99.398800	 -0.100700	 -2.719100	 
0.303500	 -7.452400	 99.096700	 -1.611300	 -5.236800	 
0.304000	 35.449200	 101.413000	 0.402800	 -6.445300	 
0.304500	 62.942500	 97.888200	 -0.906400	 -2.719100	 
0.305000	 99.700900	 102.017200	 0.906400	 -3.222700	 
0.305500	 100.204500	 96.075400	 1.007100	 -5.136100	 
0.306000	 64.453100	 98.794600	 -5.438200	 -4.834000	 
0.306500	 45.217900	 95.773300	 -0.906400	 -7.553100	 
0.307000	 84.695400	 97.586100	 -5.538900	 1.510600	 
0.307500	 101.715100	 94.967700	 -6.848100	 1.913500	 
0.308000	 94.866900	 99.902300	 -3.021200	 0.402800	 
0.308500	 84.896900	 95.571900	 -3.927600	 -2.719100	 
0.309000	 -5.035400	 88.522300	 -2.417000	 -2.819800	 
0.309500	 -185.806300	 81.573500	 -3.625500	 -3.927600	 
0.310000	 -226.794400	 71.301300	 -6.747400	 -3.424100	 
0.310500	 -140.789800	 69.589200	 -3.424100	 -2.819800	 
0.311000	 -14.502000	 66.467300	 -6.445300	 -0.201400	 
0.311500	 90.637200	 55.490100	 -3.927600	 0.402800	 
0.312000	 89.126600	 48.440600	 -3.222700	 -3.021200	 
0.312500	 15.911900	 45.520000	 -7.452400	 1.611300	 
0.313000	 -46.124300	 48.037700	 -1.409900	 -4.129000	 
0.313500	 -26.083400	 42.398100	 -2.114900	 -1.309200	 
0.314000	 58.309900	 36.657700	 -6.546000	 -2.215600	 
0.314500	 118.634000	 34.945700	 1.712000	 -2.114900	 
0.315000	 79.962200	 32.830800	 -3.222700	 1.611300	 
0.315500	 33.435100	 26.184100	 2.719100	 1.107800	 
0.316000	 29.708900	 27.291900	 -3.222700	 3.424100	 
0.316500	 42.196700	 17.825300	 -2.316300	 1.510600	 
0.317000	 38.067600	 19.940200	 0.100700	 -0.201400	 
0.317500	 41.391000	 21.450800	 -0.302100	 -1.812700	 
0.318000	 25.781200	 16.717500	 4.229700	 0.000000	 
0.318500	 20.846600	 12.487800	 5.639600	 5.941800	 
0.319000	 33.737200	 14.401200	 -2.316300	 7.049600	 
0.319500	 36.053500	 7.049600	 2.014200	 7.150300	 
0.320000	 -2.819800	 7.553100	 2.215600	 7.955900	 
0.320500	 -98.190300	 1.409900	 -0.604200	 8.761600	 
0.321000	 -232.534800	 -11.984300	 -1.409900	 11.380000	 
0.321500	 -356.707800	 -17.825300	 4.330400	 4.531900	 
0.322000	 -386.416600	 -27.493300	 0.604200	 0.201400	 
0.322500	 -314.309700	 -39.175400	 -0.906400	 2.014200	 
0.323000	 -206.149300	 -47.735600	 0.100700	 4.129000	 
0.323500	 -127.093500	 -60.022000	 -0.100700	 6.243900	 
0.324000	 -52.166700	 -62.539700	 -3.121900	 8.862300	 
0.324500	 39.074700	 -60.324100	 6.143200	 7.351700	 
0.325000	 63.043200	 -70.596300	 -0.402800	 4.431200	 
0.325500	 66.467300	 -74.121100	 1.309200	 4.834000	 
0.326000	 113.800000	 -77.343800	 0.100700	 9.768700	 
0.326500	 165.564000	 -83.084100	 3.323400	 9.365800	 
0.327000	 185.101300	 -86.709600	 -0.100700	 5.639600	 
0.327500	 212.393200	 -87.011700	 0.805700	 7.351700	 
0.328000	 276.141400	 -88.119500	 0.000000	 7.855200	 
0.328500	 327.099600	 -91.543600	 -1.812700	 4.229700	 
0.329000	 393.869000	 -90.335100	 5.035400	 8.862300	 
0.329500	 406.356800	 -95.370500	 1.309200	 7.150300	 
0.330000	 283.593800	 -94.262700	 4.431200	 7.855200	 
0.330500	 194.467200	 -97.283900	 1.510600	 14.300500	 
0.331000	 200.408900	 -105.441300	 5.236800	 10.775800	 
0.331500	 270.602400	 -109.268200	 5.538900	 9.567300	 
0.332000	 344.220000	 -114.303600	 1.208500	 6.546000	 
0.332500	 393.164100	 -119.943200	 -1.107800	 11.178600	 
0.333000	 388.330100	 -124.475100	 -1.409900	 7.150300	 
0.333500	 325.488300	 -134.243800	 -0.805700	 8.560200	 
0.334000	 285.104400	 -130.920400	 1.107800	 10.372900	 
0.334500	 204.940800	 -141.897600	 2.316300	 10.473600	 
0.335000	 79.660000	 -146.127300	 3.222700	 10.977200	 
0.335500	 -19.839500	 -156.601000	 -1.208500	 10.171500	 
0.336000	 -178.857400	 -160.125700	 -3.021200	 8.157300	 
0.336500	 -451.474000	 -161.434900	 2.114900	 -1.812700	 
0.337000	 -617.340100	 -162.139900	 4.834000	 -8.963000	 
0.337500	 -575.344800	 -159.823600	 6.445300	 -10.876500	 
0.338000	 -431.332400	 -159.722900	 5.035400	 -7.351700	 
0.338500	 -379.568500	 -160.327100	 4.330400	 -10.977200	 
0.339000	 -375.036600	 -153.579700	 5.438200	 -7.452400	 
0.339500	 -389.941400	 -151.867700	 0.906400	 -13.998400	 
0.340000	 -380.172700	 -156.097400	 4.834000	 -14.602700	 
0.340500	 -342.507900	 -155.191000	 3.524800	 -9.768700	 
0.341000	 -285.104400	 -154.586800	 0.705000	 -4.934700	 
0.341500	 -192.553700	 -143.508900	 -0.100700	 -1.208500	 
0.342000	 -112.893700	 -140.991200	 1.812700	 1.712000	 
0.342500	 -62.539700	 -136.358600	 -0.201400	 0.503500	 
0.343000	 -3.021200	 -132.431000	 5.841100	 4.934700	 
0.343500	 54.684400	 -132.632400	 3.121900	 6.042500	 
0.344000	 92.852800	 -127.697800	 3.927600	 13.192700	 
0.344500	 125.985700	 -123.266600	 0.906400	 18.731700	 
0.345000	 143.609600	 -122.259500	 -0.100700	 29.205300	 
0.345500	 146.731600	 -120.648200	 1.812700	 32.327300	 
0.346000	 157.910200	 -115.713500	 -0.805700	 28.198200	 
0.346500	 182.180800	 -115.512100	 9.265100	 30.111700	 
0.347000	 177.749600	 -114.303600	 5.538900	 20.745800	 
0.347500	 134.344500	 -111.383100	 8.963000	 13.494900	 
0.348000	 69.488500	 -110.174600	 8.157300	 7.955900	 
0.348500	 -84.292600	 -104.132100	 8.963000	 2.215600	 
0.349000	 -221.255500	 -97.586100	 2.719100	 3.726200	 
0.349500	 -258.416700	 -101.110800	 3.826900	 0.100700	 
0.350000	 -166.268900	 -97.485400	 5.035400	 0.201400	 
0.350500	 -57.101400	 -94.766200	 9.063700	 -1.107800	 
0.351000	 -33.636500	 -90.737900	 7.351700	 -5.941800	 
0.351500	 -81.573500	 -89.630100	 9.668000	 -5.538900	 
0.352000	 -78.048700	 -78.854400	 9.668000	 -2.819800	 
0.352500	 -74.826000	 -77.948000	 6.546000	 -6.042500	 
0.353000	 -56.900000	 -69.387800	 8.459500	 -7.452400	 
0.353500	 -74.926800	 -63.949600	 3.424100	 -1.007100	 
0.354000	 -154.083300	 -55.792200	 6.747400	 -4.129000	 
0.354500	 -184.396400	 -51.864600	 9.466600	 -5.639600	 
0.355000	 -135.351600	 -45.117200	 3.021200	 -1.812700	 
0.355500	 -46.225000	 -43.505900	 2.618400	 -10.372900	 
0.356000	 -67.474400	 -41.391000	 4.934700	 -9.768700	 
0.356500	 -156.903100	 -42.398100	 -0.201400	 -11.984300	 
0.357000	 -255.194100	 -32.830800	 6.042500	 -5.538900	 
0.357500	 -301.318400	 -31.521600	 4.632600	 -5.136100	 
0.358000	 -272.314500	 -26.486200	 3.424100	 -9.869400	 
0.358500	 -193.963600	 -23.867800	 5.438200	 -15.005500	 
0.359000	 -118.231200	 -15.911900	 2.215600	 -11.682100	 
0.359500	 -70.697000	 -2.920500	 -0.906400	 -12.286400	 
0.360000	 -93.255600	 -2.014200	 2.417000	 -10.272200	 
0.360500	 -133.538800	 7.754500	 6.445300	 -12.487800	 
0.361000	 -138.574200	 16.113300	 -0.503500	 -14.199800	 
0.361500	 -77.444500	 20.745800	 -1.107800	 -19.235200	 
0.362000	 -23.364300	 20.040900	 2.417000	 -15.509000	 
0.362500	 -37.564100	 26.788300	 -3.222700	 -19.134500	 
0.363000	 -48.037700	 35.247800	 3.021200	 -16.113300	 
0.363500	 -40.786700	 32.931500	 0.302100	 -19.235200	 
0.364000	 15.609700	 30.514500	 3.021200	 -18.530300	 
0.364500	 96.276900	 34.140000	 1.812700	 -14.401200	 
0.365000	 168.988000	 32.730100	 0.604200	 -12.789900	 
0.365500	 198.092700	 39.679000	 -1.913500	 -20.242300	 
0.366000	 151.062000	 46.426400	 1.812700	 -16.415400	 
0.366500	 84.896900	 58.209200	 2.316300	 -19.335900	 
0.367000	 59.014900	 66.668700	 -4.934700	 -14.904800	 
0.367500	 66.870100	 67.474400	 -5.841100	 -15.911900	 
0.368000	 72.610500	 75.128200	 -5.941800	 -16.616800	 
0.368500	 51.361100	 76.538100	 -1.510600	 -18.731700	 
0.369000	 31.723000	 83.184800	 -0.402800	 -18.631000	 
0.369500	 23.968500	 93.457000	 -0.100700	 -16.818200	 
0.370000	 0.503500	 107.556200	 -2.819800	 -20.443700	 
0.370500	 -21.450800	 120.144700	 3.323400	 -15.609700	 
0.371000	 -29.104600	 126.187100	 -3.222700	 -14.199800	 
0.371500	 -6.445300	 123.770100	 -1.007100	 -10.775800	 
0.372000	 51.361100	 124.978600	 4.229700	 -15.206900	 
0.372500	 89.428700	 128.503400	 5.740400	 -13.595600	 
0.373000	 120.849600	 131.826800	 6.445300	 -16.314700	 
0.373500	 150.759900	 125.683600	 5.136100	 -13.092000	 
0.374000	 176.641800	 119.641100	 -1.812700	 -12.991300	 
0.374500	 228.204300	 123.568700	 -1.913500	 -17.321800	 
0.375000	 268.890400	 115.411400	 3.524800	 -11.480700	 
0.375500	 295.980800	 112.390100	 1.812700	 -12.588500	 
0.376000	 389.538600	 113.397200	 3.726200	 -15.307600	 
0.376500	 467.889400	 117.123400	 5.136100	 -15.710400	 
0.377000	 524.185200	 126.690700	 3.927600	 -8.660900	 
0.377500	 505.151400	 127.899200	 -0.302100	 -7.251000	 
0.378000	 418.743900	 133.639500	 -3.323400	 -7.150300	 
0.378500	 321.762100	 128.604100	 -1.409900	 -4.632600	 
0.379000	 221.054100	 120.346100	 -1.611300	 -9.265100	 
0.379500	 108.865400	 102.722200	 -0.402800	 -8.258100	 
0.380000	 -46.426400	 90.737900	 -2.417000	 -8.459500	 
0.380500	 -151.565600	 86.407500	 0.705000	 -15.509000	 
0.381000	 -164.758300	 93.054200	 -3.625500	 -10.675000	 
0.381500	 -131.121800	 97.384600	 1.712000	 -9.869400	 
0.382000	 -210.177600	 93.859900	 -1.007100	 -7.553100	 
0.382500	 -305.044600	 93.457000	 -4.431200	 -3.424100	 
0.383000	 -356.909200	 88.623000	 -1.812700	 -12.387100	 
0.383500	 -322.668500	 87.817400	 -3.323400	 -11.279300	 
0.384000	 -267.681900	 79.660000	 -2.014200	 -5.639600	 
0.384500	 -259.826700	 71.502700	 -1.712000	 -11.380000	 
0.385000	 -221.054100	 67.877200	 2.819800	 -7.754500	 
0.385500	 -171.807900	 66.769400	 -1.007100	 -8.963000	 
0.386000	 -80.264300	 62.439000	 0.201400	 -10.473600	 
0.386500	 -24.673500	 71.200600	 1.611300	 -9.567300	 
0.387000	 15.911900	 92.852800	 6.546000	 -11.581400	 
0.387500	 36.355600	 96.679700	 5.438200	 -8.660900	 
0.388000	 43.103000	 88.119500	 5.639600	 -8.761600	 
0.388500	 69.891400	 74.121100	 -1.409900	 -11.380000	 
0.389000	 103.930700	 78.854400	 0.402800	 -12.487800	 
0.389500	 144.818100	 79.357900	 4.129000	 -9.063700	 
0.390000	 181.274400	 93.557700	 -0.302100	 -7.049600	 
0.390500	 192.352300	 106.045500	 -4.129000	 -9.668000	 
0.391000	 207.559200	 110.174600	 2.819800	 -10.574300	 
0.391500	 246.029700	 117.123400	 1.208500	 -12.487800	 
0.392000	 283.190900	 114.706400	 -1.611300	 -7.955900	 
0.392500	 154.486100	 117.123400	 3.021200	 -10.171500	 
0.393000	 -155.493200	 107.455400	 0.302100	 -12.991300	 
0.393500	 -310.382100	 94.464100	 2.920500	 -10.372900	 
0.394000	 -262.445100	 73.214700	 1.107800	 -16.616800	 
0.394500	 -139.984100	 47.332800	 0.503500	 -10.372900	 
0.395000	 -150.860600	 24.472000	 0.201400	 -13.394200	 
0.395500	 -235.656700	 -16.616800	 9.063700	 -12.185700	 
0.396000	 -242.807000	 -62.640400	 -0.100700	 -13.192700	 
0.396500	 -207.559200	 -87.716700	 1.510600	 -18.832400	 
0.397000	 -217.630000	 -74.826000	 2.014200	 -14.904800	 
0.397500	 -249.554400	 -55.389400	 5.941800	 -12.085000	 
0.398000	 -293.261700	 -38.369800	 2.517700	 -7.553100	 
0.398500	 -320.654300	 -34.442100	 3.222700	 -10.272200	 
0.399000	 -215.011600	 -34.442100	 -0.100700	 -5.941800	 
0.399500	 -95.874000	 -30.917400	 -0.705000	 -4.733300	 
0.400000	 -70.797700	 -27.896100	 6.948900	 -9.063700	 
0.400500	 -40.283200	 -19.537400	 1.409900	 -3.927600	 
0.401000	 22.155800	 -20.443700	 -1.712000	 -7.150300	 
0.401500	 102.520800	 -21.954300	 3.726200	 1.208500	 
0.402000	 165.564000	 -22.860700	 1.913500	 -4.330400	 
0.402500	 206.451400	 -22.659300	 2.719100	 -4.531900	 
0.403000	 256.503300	 -25.378400	 2.719100	 -8.660900	 
0.403500	 290.844700	 -30.615200	 7.150300	 -3.424100	 
0.404000	 303.836100	 -26.788300	 0.805700	 -6.344600	 
0.404500	 331.832900	 -30.715900	 1.107800	 -3.524800	 
0.405000	 412.500000	 -32.629400	 2.014200	 -3.927600	 
0.405500	 473.327600	 -41.592400	 2.417000	 -6.243900	 
0.406000	 429.620400	 -44.512900	 0.805700	 -7.150300	 
0.406500	 249.957300	 -51.059000	 3.424100	 -5.136100	 
0.407000	 37.060500	 -55.490100	 5.438200	 -4.431200	 
0.407500	 -205.947900	 -57.202100	 11.178600	 -2.215600	 
0.408000	 -280.572500	 -56.094400	 4.129000	 -1.812700	 
0.408500	 -247.741700	 -60.424800	 7.955900	 -2.719100	 
0.409000	 -146.228000	 -56.799300	 -0.906400	 -2.215600	 
0.409500	 -33.535800	 -61.633300	 0.000000	 0.201400	 
0.410000	 -19.638100	 -63.949600	 2.316300	 2.316300	 
0.410500	 -154.888900	 -61.129800	 5.337500	 -0.302100	 
0.411000	 -245.022600	 -68.280000	 9.768700	 2.618400	 
0.411500	 -237.368800	 -61.431900	 2.920500	 -0.705000	 
0.412000	 -111.483800	 -65.258800	 2.819800	 1.712000	 
0.412500	 -2.215600	 -57.907100	 4.129000	 4.229700	 
0.413000	 63.345300	 -55.389400	 4.229700	 8.761600	 
0.413500	 124.877900	 -56.799300	 7.553100	 3.625500	 
0.414000	 144.415300	 -54.080200	 8.761600	 0.000000	 
0.414500	 129.611200	 -61.532600	 4.431200	 -0.402800	 
0.415000	 113.397200	 -67.877200	 3.826900	 3.927600	 
0.415500	 168.283100	 -71.301300	 0.705000	 8.157300	 
0.416000	 243.411300	 -83.587600	 -6.042500	 5.337500	 
0.416500	 339.285300	 -95.169100	 -3.726200	 4.632600	 
0.417000	 393.768300	 -115.411400	 2.417000	 6.445300	 
0.417500	 326.394700	 -130.618300	 6.042500	 3.524800	 
0.418000	 107.354700	 -137.265000	 4.229700	 2.819800	 
0.418500	 -191.949500	 -142.401100	 1.913500	 4.330400	 
0.419000	 -391.049200	 -138.272100	 1.812700	 6.445300	 
0.419500	 -417.434700	 -137.164300	 -0.402800	 9.164400	 
0.420000	 -343.212900	 -129.913300	 -1.510600	 2.618400	 
