Time(s):	R.Med. Gastro(μV):	R.Tib.Ant.(μV):	R.Rectus Fem.(μV):	R.Biceps Fem.(μV):
0.479000	 52.066000	 33.636500	 1793.206800	 22.659300	 
0.479500	 52.771000	 27.191200	 1119.772300	 30.011000	 
0.480000	 27.191200	 23.162800	 699.316400	 67.575100	 
0.480500	 10.574300	 9.466600	 370.001200	 91.040000	 
0.481000	 14.804100	 -30.816700	 166.470300	 111.483800	 
0.481500	 18.933100	 -63.848900	 106.549100	 107.354700	 
0.482000	 11.077900	 -90.033000	 33.233600	 87.011700	 
0.482500	 9.970100	 -70.193500	 40.686000	 52.972400	 
0.483000	 5.236800	 -19.033800	 96.579000	 12.487800	 
0.483500	 0.604200	 40.182500	 165.866100	 -7.251000	 
0.484000	 -3.222700	 75.128200	 294.671600	 -15.106200	 
0.484500	 -0.805700	 100.305200	 373.022500	 -17.221100	 
0.485000	 -2.014200	 121.957400	 291.146900	 -21.450800	 
0.485500	 -17.321800	 145.019500	 132.733200	 -13.696300	 
0.486000	 -21.148700	 163.851900	 4.229700	 -4.330400	 
0.486500	 -30.111700	 190.841700	 -53.979500	 10.876500	 
0.487000	 -42.398100	 211.889600	 -79.962200	 14.199800	 
0.487500	 -54.986600	 240.692100	 -103.729200	 11.682100	 
0.488000	 -63.345300	 167.074600	 -109.570300	 1.812700	 
0.488500	 -76.034500	 -59.115600	 -105.844100	 5.438200	 
0.489000	 -72.409100	 -315.115400	 -97.787500	 5.841100	 
0.489500	 -73.416100	 -438.281200	 -75.833100	 -20.141600	 
0.490000	 -76.538100	 -365.167200	 -32.528700	 -37.262000	 
0.490500	 -72.006200	 -181.375100	 0.705000	 -10.775800	 
0.491000	 -60.223400	 -39.578200	 36.657700	 26.385500	 
0.491500	 -51.059000	 79.458600	 42.700200	 42.599500	 
0.492000	 -40.686000	 200.912500	 22.961400	 47.937000	 
0.492500	 -30.111700	 311.489900	 -2.618400	 44.815100	 
0.493000	 -16.012600	 339.285300	 -34.945700	 37.564100	 
0.493500	 -4.229700	 296.182300	 -59.216300	 21.048000	 
0.494000	 14.602700	 139.379900	 -76.034500	 3.021200	 
0.494500	 33.938600	 22.357200	 -84.494000	 -14.804100	 
0.495000	 46.124300	 -3.021200	 -93.054200	 -41.793800	 
0.495500	 48.239100	 -9.466600	 -98.190300	 -49.145500	 
0.496000	 49.749800	 8.963000	 -80.566400	 -51.361100	 
0.496500	 49.346900	 20.544400	 -73.718300	 -52.871700	 
0.497000	 46.325700	 39.477500	 -58.108500	 -33.032200	 
0.497500	 51.260400	 53.576700	 -30.111700	 -19.537400	 
0.498000	 52.670300	 58.410600	 3.424100	 4.028300	 
0.498500	 50.354000	 58.612100	 30.917400	 31.018100	 
0.499000	 48.742700	 53.073100	 45.318600	 57.202100	 
0.499500	 41.894500	 47.131300	 46.124300	 79.559300	 
0.500000	 34.744300	 32.528700	 44.714400	 82.479900	 
0.500500	 34.542800	 25.781200	 56.396500	 36.859100	 
0.501000	 28.399700	 13.192700	 84.393300	 5.740400	 
0.501500	 35.852100	 7.553100	 99.096700	 20.443700	 
0.502000	 39.276100	 10.977200	 72.409100	 0.906400	 
0.502500	 49.246200	 19.033800	 12.387100	 -42.398100	 
0.503000	 47.634900	 17.221100	 -53.073100	 -51.159700	 
0.503500	 40.182500	 15.206900	 -93.759200	 -48.138400	 
0.504000	 40.686000	 12.890600	 -140.387000	 -35.449200	 
0.504500	 35.751300	 15.106200	 -200.308200	 -20.343000	 
0.505000	 34.845000	 18.127400	 -236.261000	 -7.049600	 
0.505500	 26.486200	 17.019700	 -322.769200	 6.646700	 
0.506000	 29.306000	 20.242300	 -576.553300	 11.077900	 
0.506500	 24.169900	 10.171500	 -744.030800	 7.553100	 
0.507000	 21.148700	 5.841100	 -794.586200	 -6.546000	 
0.507500	 23.666400	 13.797000	 -725.601200	 -20.343000	 
0.508000	 21.048000	 19.839500	 -543.219000	 -49.749800	 
0.508500	 18.530300	 9.970100	 -322.869900	 -70.294200	 
0.509000	 21.450800	 1.309200	 -158.615100	 -60.122700	 
0.509500	 21.148700	 -3.726200	 93.859900	 -39.981100	 
0.510000	 20.343000	 1.007100	 395.480300	 -33.334400	 
0.510500	 24.472000	 4.531900	 480.679300	 -19.738800	 
0.511000	 25.781200	 -1.208500	 424.081400	 -12.286400	 
0.511500	 30.011000	 -4.330400	 261.740100	 -14.804100	 
0.512000	 39.376800	 -9.063700	 91.342200	 -22.558600	 
0.512500	 44.412200	 -12.789900	 47.937000	 -24.371300	 
0.513000	 45.620700	 -17.825300	 91.040000	 -57.907100	 
0.513500	 41.793800	 -27.191200	 126.287800	 -94.866900	 
0.514000	 40.283200	 -37.866200	 155.392500	 -93.054200	 
0.514500	 34.039300	 -29.608200	 164.456200	 -75.430300	 
0.515000	 25.479100	 -19.638100	 152.774000	 -49.346900	 
0.515500	 16.415400	 -19.033800	 70.495600	 -53.476000	 
0.516000	 11.883500	 -3.424100	 -74.624600	 -47.433500	 
0.516500	 12.085000	 26.586900	 -231.225600	 -40.283200	 
0.517000	 3.222700	 52.468900	 -355.700700	 -32.025100	 
0.517500	 2.618400	 71.200600	 -436.367800	 -12.085000	 
0.518000	 5.035400	 95.068400	 -543.722500	 9.869400	 
0.518500	 1.208500	 115.109300	 -660.443100	 1.611300	 
0.519000	 -1.913500	 100.506600	 -637.381000	 -9.063700	 
0.519500	 -3.323400	 49.044800	 -515.222200	 -6.646700	 
0.520000	 6.848100	 3.826900	 -295.678700	 -12.789900	 
0.520500	 6.042500	 -20.947300	 -14.300500	 -26.284800	 
0.521000	 5.438200	 -25.781200	 226.895100	 -37.262000	 
0.521500	 0.201400	 5.841100	 333.645600	 -51.159700	 
0.522000	 1.208500	 40.383900	 350.262500	 -48.843400	 
0.522500	 4.229700	 23.465000	 427.102700	 -21.350100	 
0.523000	 1.208500	 -8.862300	 529.724100	 7.553100	 
0.523500	 -7.553100	 -30.615200	 503.036500	 12.387100	 
0.524000	 -9.365800	 -27.392600	 305.447400	 4.934700	 
0.524500	 -10.574300	 -23.263500	 164.456200	 -12.789900	 
0.525000	 -5.438200	 -21.048000	 146.328700	 -22.457900	 
0.525500	 -12.991300	 -22.558600	 201.818800	 -29.406700	 
0.526000	 -8.862300	 -28.701800	 217.327900	 -34.643600	 
0.526500	 -4.934700	 -27.795400	 191.949500	 -35.147100	 
0.527000	 -2.618400	 -29.910300	 155.493200	 -37.262000	 
0.527500	 0.000000	 -21.853600	 133.639500	 -39.175400	 
0.528000	 3.726200	 -21.450800	 114.505000	 -33.435100	 
0.528500	 -1.913500	 -33.535800	 82.782000	 -34.341400	 
0.529000	 -1.208500	 -30.212400	 62.942500	 -46.426400	 
0.529500	 1.208500	 -25.680500	 11.883500	 -68.985000	 
0.530000	 -1.712000	 -14.401200	 -38.873300	 -81.372100	 
0.530500	 -9.567300	 -8.258100	 -106.146200	 -63.345300	 
0.531000	 -18.328900	 -17.019700	 -225.988800	 -42.398100	 
0.531500	 -14.099100	 -17.623900	 -359.729000	 -17.926000	 
0.532000	 -8.459500	 -11.077900	 -411.795000	 2.014200	 
0.532500	 -15.609700	 -8.963000	 -500.820900	 11.883500	 
0.533000	 -18.933100	 -13.494900	 -800.830100	 2.920500	 
0.533500	 -22.457900	 -18.631000	 -1012.719700	 -7.553100	 
0.534000	 -21.148700	 -14.904800	 -1103.759800	 -2.719100	 
0.534500	 -13.092000	 -18.731700	 -1269.827300	 -2.819800	 
0.535000	 -10.675000	 -10.977200	 -1318.167100	 11.279300	 
0.535500	 -11.178600	 -10.473600	 -1231.457500	 17.825300	 
0.536000	 0.705000	 -11.380000	 -915.133700	 6.747400	 
0.536500	 14.804100	 -4.733300	 -320.553600	 -19.033800	 
0.537000	 20.645100	 13.797000	 162.442000	 -22.055100	 
0.537500	 27.694700	 46.627800	 174.728400	 -17.321800	 
0.538000	 37.463400	 80.465700	 21.954300	 -4.129000	 
0.538500	 43.304400	 96.377600	 163.247700	 -17.120400	 
0.539000	 40.182500	 102.218600	 494.778400	 -40.081800	 
0.539500	 30.917400	 100.003100	 708.380100	 -52.267500	 
0.540000	 27.090500	 96.679700	 777.465800	 -44.815100	 
0.540500	 31.924400	 81.674200	 921.176100	 -30.011000	 
0.541000	 33.535800	 65.258800	 1054.110700	 -20.947300	 
0.541500	 30.111700	 37.362700	 1026.718100	 -14.703400	 
0.542000	 32.629400	 19.738800	 909.292600	 -5.136100	 
0.542500	 26.184100	 25.076300	 762.762500	 -8.560200	 
0.543000	 15.408300	 46.728500	 612.304700	 -7.754500	 
0.543500	 5.639600	 101.211500	 505.856300	 -15.509000	 
0.544000	 -15.811200	 124.575800	 417.636100	 -21.249400	 
0.544500	 -35.852100	 100.003100	 309.072900	 -24.069200	 
0.545000	 -40.786700	 16.516100	 226.492300	 -24.874900	 
0.545500	 -37.966900	 -68.682900	 156.701700	 -8.358800	 
0.546000	 -36.959800	 -139.883400	 102.722200	 -5.136100	 
0.546500	 -43.002300	 -158.816500	 73.013300	 5.941800	 
0.547000	 -41.189600	 -181.475800	 39.175400	 4.632600	 
0.547500	 -42.700200	 -196.179200	 44.512900	 7.754500	 
0.548000	 -46.527100	 -200.509600	 71.905500	 -8.560200	 
0.548500	 -55.389400	 -189.129600	 76.538100	 -9.365800	 
0.549000	 -62.136800	 -182.281500	 63.647500	 -11.581400	 
0.549500	 -60.928300	 -175.231900	 67.977900	 -3.021200	 
0.550000	 -64.755200	 -188.726800	 82.479900	 7.452400	 
0.550500	 -73.718300	 -233.340500	 47.232100	 10.473600	 
0.551000	 -69.186400	 -221.154800	 2.920500	 19.436600	 
0.551500	 -45.922900	 -125.280800	 -56.497200	 19.033800	 
0.552000	 -43.304400	 -10.775800	 -153.579700	 24.975600	 
0.552500	 -49.649000	 32.428000	 -177.548200	 18.026700	 
0.553000	 -47.433500	 35.046400	 -206.350700	 10.574300	 
0.553500	 -38.772600	 0.302100	 -224.276700	 6.848100	 
0.554000	 -28.701800	 -27.191200	 -237.066700	 5.438200	 
0.554500	 -14.904800	 -26.889000	 -248.547400	 6.546000	 
0.555000	 -9.265100	 5.035400	 -236.663800	 4.028300	 
0.555500	 -1.208500	 13.797000	 -227.902200	 6.747400	 
0.556000	 -0.402800	 16.616800	 -191.546600	 20.544400	 
0.556500	 -7.855200	 12.890600	 -135.855100	 28.399700	 
0.557000	 -4.834000	 8.358800	 -206.149300	 33.435100	 
0.557500	 -4.834000	 20.544400	 -414.514200	 36.154200	 
0.558000	 -0.705000	 47.030600	 -669.204700	 45.520000	 
0.558500	 -8.358800	 46.527100	 -850.781200	 26.586900	 
0.559000	 -5.740400	 17.221100	 -889.856000	 -10.272200	 
0.559500	 -10.272200	 -14.703400	 -868.203700	 -7.653800	 
0.560000	 -10.473600	 -19.940200	 -764.172400	 -6.445300	 
0.560500	 -0.906400	 3.927600	 -741.412400	 -18.328900	 
0.561000	 6.344600	 24.371300	 -664.068600	 -5.438200	 
0.561500	 10.070800	 32.730100	 -244.619800	 8.761600	 
0.562000	 18.933100	 43.808000	 156.802400	 23.263500	 
0.562500	 13.998400	 46.426400	 205.947900	 25.982700	 
0.563000	 11.380000	 39.880400	 286.816400	 35.449200	 
0.563500	 11.682100	 37.463400	 190.539600	 42.297400	 
0.564000	 8.358800	 31.924400	 234.045400	 36.758400	 
0.564500	 10.775800	 27.392600	 408.975200	 42.700200	 
0.565000	 7.955900	 23.867800	 499.310300	 51.159700	 
0.565500	 8.560200	 21.551500	 575.647000	 62.136800	 
0.566000	 12.689200	 23.062100	 471.313500	 72.006200	 
0.566500	 6.143200	 22.659300	 308.065800	 51.260400	 
0.567000	 4.632600	 18.328900	 204.336500	 -12.085000	 
0.567500	 -3.323400	 9.567300	 211.990400	 -54.986600	 
0.568000	 1.007100	 9.668000	 290.844700	 -44.110100	 
0.568500	 5.035400	 5.941800	 485.110500	 -24.975600	 
0.569000	 12.890600	 4.834000	 666.284200	 -8.963000	 
0.569500	 8.258100	 6.243900	 725.097700	 -10.977200	 
0.570000	 9.063700	 4.028300	 706.869500	 -6.042500	 
0.570500	 8.358800	 1.913500	 628.317300	 3.121900	 
0.571000	 3.323400	 -3.222700	 492.059300	 4.531900	 
0.571500	 6.143200	 -5.438200	 302.124000	 11.178600	 
0.572000	 10.070800	 -5.337500	 142.300400	 10.977200	 
0.572500	 10.675000	 -19.235200	 55.590800	 11.883500	 
0.573000	 12.387100	 -11.581400	 -38.168300	 2.920500	 
0.573500	 7.452400	 -5.035400	 -206.753500	 -0.100700	 
0.574000	 3.121900	 1.611300	 -289.434800	 -4.330400	 
0.574500	 4.028300	 14.904800	 -248.950200	 5.841100	 
0.575000	 -1.007100	 31.420900	 -448.352100	 11.883500	 
0.575500	 11.984300	 49.649000	 -756.518600	 18.731700	 
0.576000	 13.897700	 69.085700	 -977.874800	 26.385500	 
0.576500	 14.401200	 78.552200	 -932.153300	 27.090500	 
0.577000	 16.818200	 84.695400	 -698.712200	 38.571200	 
0.577500	 16.516100	 79.357900	 -363.052400	 61.431900	 
0.578000	 16.918900	 67.272900	 -102.621500	 65.057400	 
0.578500	 19.235200	 60.424800	 38.671900	 55.288700	 
0.579000	 3.625500	 38.974000	 230.117800	 55.490100	 
0.579500	 -2.719100	 36.959800	 458.322100	 70.697000	 
0.580000	 -6.948900	 38.168300	 725.701900	 69.790600	 
0.580500	 -15.408300	 43.606600	 822.280900	 38.067600	 
0.581000	 -19.839500	 48.138400	 701.431300	 -16.717500	 
0.581500	 -23.565700	 49.044800	 483.297700	 -41.592400	 
0.582000	 -29.910300	 40.283200	 341.198700	 -19.134500	 
0.582500	 -37.866200	 32.125900	 322.668500	 18.731700	 
0.583000	 -31.018100	 31.823700	 338.983200	 27.795400	 
0.583500	 -32.125900	 22.558600	 288.024900	 4.129000	 
0.584000	 -22.155800	 19.738800	 190.338100	 -17.120400	 
0.584500	 -16.918900	 27.594000	 107.254000	 -21.752900	 
0.585000	 -6.344600	 29.104600	 66.970800	 -20.343000	 
0.585500	 -5.035400	 25.882000	 51.663200	 -12.487800	 
0.586000	 -2.920500	 14.401200	 46.124300	 -6.848100	 
0.586500	 2.114900	 9.365800	 44.915800	 8.056600	 
0.587000	 11.682100	 15.106200	 31.219500	 21.450800	 
0.587500	 10.372900	 22.055100	 31.823700	 33.334400	 
0.588000	 15.307600	 28.299000	 27.694700	 43.808000	 
0.588500	 14.199800	 24.774200	 21.148700	 52.670300	 
0.589000	 5.841100	 22.860700	 27.996800	 62.942500	 
0.589500	 3.222700	 20.745800	 41.391000	 71.704100	 
0.590000	 -0.201400	 22.357200	 41.189600	 77.645900	 
0.590500	 -1.611300	 40.182500	 37.564100	 84.695400	 
0.591000	 2.114900	 48.138400	 27.594000	 91.342200	 
0.591500	 -3.222700	 68.078600	 8.258100	 93.759200	 
0.592000	 -2.719100	 69.085700	 -18.228100	 86.306800	 
0.592500	 5.035400	 67.776500	 -41.693100	 67.071500	 
0.593000	 1.409900	 64.352400	 -68.179300	 59.417700	 
0.593500	 -7.754500	 51.461800	 -106.851200	 50.152600	 
0.594000	 -4.834000	 35.046400	 -145.422400	 26.788300	 
0.594500	 1.611300	 23.767100	 -176.339700	 -1.409900	 
0.595000	 -0.805700	 15.811200	 -195.575000	 -29.507400	 
0.595500	 3.424100	 25.579800	 -194.265700	 -51.260400	 
0.596000	 1.107800	 40.283200	 -163.549800	 -51.763900	 
0.596500	 -0.302100	 56.597900	 -141.998300	 -32.327300	 
0.597000	 2.114900	 44.815100	 -164.859000	 -3.021200	 
0.597500	 -2.417000	 38.369800	 -166.067500	 37.463400	 
0.598000	 -0.402800	 48.944100	 -173.318500	 40.585300	 
0.598500	 -2.719100	 61.230500	 -198.596200	 30.413800	 
0.599000	 -4.531900	 47.433500	 -208.566300	 31.723000	 
0.599500	 -8.459500	 0.604200	 -227.398700	 29.608200	 
0.600000	 -13.192700	 -56.195100	 -297.491500	 26.586900	 
0.600500	 -11.581400	 -69.287100	 -460.437000	 42.498800	 
0.601000	 -2.517700	 -68.078600	 -657.623300	 72.106900	 
0.601500	 1.409900	 -66.769400	 -854.104600	 73.919700	 
0.602000	 12.085000	 -68.884300	 -935.778800	 75.329600	 
0.602500	 21.752900	 -86.306800	 -891.265900	 63.848900	 
0.603000	 23.867800	 -92.349200	 -737.283300	 48.138400	 
0.603500	 21.048000	 -64.251700	 -668.499800	 33.837900	 
0.604000	 21.853600	 -18.631000	 -523.480200	 -2.920500	 
0.604500	 26.586900	 4.531900	 -503.137200	 -24.673500	 
0.605000	 32.528700	 -0.201400	 -232.736200	 -28.299000	 
0.605500	 38.974000	 -19.033800	 277.551300	 -27.996800	 
0.606000	 36.154200	 -31.018100	 729.428100	 -24.572800	 
0.606500	 33.132900	 -42.599500	 884.518400	 -25.479100	 
0.607000	 32.528700	 -60.223400	 862.362700	 -19.335900	 
0.607500	 25.781200	 -70.697000	 712.912000	 -12.588500	 
0.608000	 33.334400	 -77.343800	 580.984500	 -6.646700	 
0.608500	 29.306000	 -74.221800	 639.093000	 1.812700	 
0.609000	 24.472000	 -62.136800	 618.750000	 -2.719100	 
0.609500	 15.408300	 -78.451500	 521.063200	 -1.409900	 
0.610000	 11.480700	 -100.708000	 452.481100	 3.625500	 
0.610500	 4.129000	 -118.936200	 418.240400	 15.710400	 
0.611000	 10.977200	 -106.549100	 369.699100	 19.335900	 
0.611500	 11.682100	 -42.901600	 390.847800	 27.594000	 
0.612000	 6.546000	 47.232100	 451.071200	 19.235200	 
0.612500	 13.797000	 52.972400	 430.426000	 12.387100	 
0.613000	 13.696300	 29.406700	 308.166500	 -5.740400	 
0.613500	 17.019700	 28.299000	 154.888900	 -19.738800	 
0.614000	 17.623900	 97.787500	 54.885900	 -35.952800	 
0.614500	 15.206900	 197.186300	 16.415400	 -35.449200	 
0.615000	 9.567300	 271.408100	 4.531900	 -35.650600	 
0.615500	 6.143200	 277.047700	 16.415400	 -23.867800	 
0.616000	 -4.330400	 235.052500	 25.781200	 -14.300500	 
0.616500	 -13.595600	 143.106100	 40.484600	 -9.668000	 
0.617000	 -23.162800	 30.313100	 52.468900	 7.653800	 
0.617500	 -29.205300	 -103.628500	 57.705700	 18.731700	 
0.618000	 -27.896100	 -161.535600	 55.792200	 24.774200	 
0.618500	 -29.205300	 -163.751200	 49.447600	 22.961400	 
0.619000	 -28.299000	 -170.297200	 55.288700	 -18.228100	 
0.619500	 -29.003900	 -201.214600	 68.985000	 -48.541300	 
0.620000	 -30.715900	 -193.460100	 92.953500	 -29.507400	 
0.620500	 -24.572800	 -130.618300	 85.601800	 17.221100	 
0.621000	 -20.141600	 -14.199800	 61.331200	 51.763900	 
0.621500	 -14.099100	 49.649000	 38.974000	 64.553800	 
0.622000	 -20.141600	 22.256500	 14.904800	 53.677400	 
0.622500	 -13.696300	 -42.095900	 -19.839500	 12.789900	 
0.623000	 -6.344600	 -30.212400	 -39.880400	 -6.143200	 
0.623500	 -3.625500	 0.705000	 -63.446000	 -57.101400	 
0.624000	 -0.402800	 13.494900	 -84.695400	 -126.690700	 
0.624500	 -3.927600	 11.077900	 -113.397200	 -135.553000	 
0.625000	 -3.726200	 0.503500	 -114.102200	 -96.276900	 
0.625500	 0.805700	 0.805700	 -122.259500	 -60.928300	 
0.626000	 -1.107800	 13.595600	 -148.443600	 -46.225000	 
0.626500	 -6.042500	 22.357200	 -177.246100	 -45.016500	 
0.627000	 -3.524800	 20.443700	 -124.877900	 -45.620700	 
0.627500	 -2.920500	 35.348500	 -66.467300	 -30.615200	 
0.628000	 -0.705000	 34.945700	 -169.088700	 -29.809600	 
0.628500	 -5.538900	 39.679000	 -302.728300	 -23.465000	 
0.629000	 -15.206900	 63.345300	 -499.511700	 -12.991300	 
0.629500	 -31.420900	 86.306800	 -658.630400	 0.402800	 
0.630000	 -46.023600	 59.417700	 -877.368200	 19.235200	 
0.630500	 -54.684400	 30.413800	 -1106.881700	 40.283200	 
0.631000	 -49.749800	 23.062100	 -1337.100200	 51.663200	 
0.631500	 -45.922900	 46.426400	 -1429.751600	 53.476000	 
0.632000	 -36.154200	 72.912600	 -1330.554200	 31.219500	 
0.632500	 -31.924400	 70.294200	 -1241.931200	 -0.302100	 
0.633000	 -18.631000	 23.062100	 -1036.990400	 -38.470500	 
0.633500	 -0.604200	 -44.412200	 -632.144200	 -106.750500	 
0.634000	 12.487800	 -80.566400	 -124.676500	 -128.604100	 
0.634500	 38.671900	 -140.084800	 293.664600	 -89.630100	 
0.635000	 83.789100	 -175.131200	 730.938700	 -55.087300	 
0.635500	 122.964500	 -170.498700	 928.527800	 -39.477500	 
0.636000	 156.601000	 -167.578100	 860.449200	 -33.737200	 
0.636500	 171.908600	 -135.955800	 738.894700	 -37.060500	 
0.637000	 164.859000	 -136.862200	 631.439200	 -40.283200	 
0.637500	 144.113200	 -139.682000	 527.407800	 -40.686000	 
0.638000	 114.505000	 -125.079300	 422.570800	 -46.225000	 
0.638500	 85.098300	 -88.925200	 352.075200	 -47.534200	 
0.639000	 65.863000	 -49.649000	 360.434000	 -49.246200	 
0.639500	 44.714400	 -7.452400	 451.574700	 -41.995200	 
0.640000	 37.564100	 4.330400	 469.299300	 -40.585300	 
0.640500	 36.859100	 12.286400	 453.488200	 -40.383900	 
0.641000	 20.443700	 13.696300	 446.337900	 -40.686000	 
0.641500	 -19.738800	 15.710400	 506.057700	 -16.818200	 
0.642000	 -57.000700	 -1.913500	 624.188200	 30.715900	 
0.642500	 -74.322500	 -7.754500	 626.202400	 57.101400	 
0.643000	 -95.974700	 -6.143200	 533.953900	 72.811900	 
0.643500	 -118.231200	 7.653800	 473.831200	 58.511400	 
0.644000	 -120.849600	 23.263500	 457.516500	 10.372900	 
0.644500	 -102.722200	 17.623900	 404.443400	 -41.592400	 
0.645000	 -83.486900	 -18.328900	 287.823500	 -84.292600	 
0.645500	 -74.725300	 -47.937000	 183.389300	 -89.025900	 
0.646000	 -58.108500	 -55.389400	 119.943200	 -68.884300	 
0.646500	 -48.541300	 -40.081800	 87.918100	 -63.043200	 
0.647000	 -43.808000	 -8.459500	 73.214700	 -55.993700	 
0.647500	 -41.088900	 19.335900	 61.431900	 -47.232100	 
0.648000	 -39.477500	 14.904800	 54.885900	 -32.931500	 
0.648500	 -39.276100	 6.948900	 52.066000	 -17.623900	 
0.649000	 -28.299000	 -13.595600	 60.626200	 0.503500	 
0.649500	 -25.479100	 -30.615200	 53.778100	 12.387100	 
0.650000	 -25.882000	 -33.837900	 30.011000	 12.286400	 
0.650500	 -22.659300	 -21.752900	 -8.358800	 17.825300	 
0.651000	 -26.284800	 -3.625500	 -41.995200	 18.127400	 
0.651500	 -23.263500	 39.779700	 -67.272900	 -2.618400	 
0.652000	 -19.638100	 65.762300	 -102.420000	 -13.595600	 
0.652500	 -19.537400	 58.209200	 -124.273700	 -29.910300	 
0.653000	 -25.177000	 24.572800	 -133.941700	 -31.521600	 
0.653500	 -23.263500	 -3.222700	 -140.286300	 -11.984300	 
0.654000	 -28.802500	 -9.869400	 -149.551400	 4.632600	 
0.654500	 -20.443700	 15.509000	 -157.507300	 20.343000	 
0.655000	 -8.660900	 40.081800	 -137.768600	 18.127400	 
0.655500	 -6.646700	 53.173800	 -138.574200	 15.307600	 
0.656000	 2.014200	 60.122700	 -167.074600	 13.092000	 
0.656500	 7.855200	 46.124300	 -179.058800	 11.279300	 
0.657000	 7.049600	 38.369800	 -221.356200	 5.337500	 
0.657500	 8.358800	 17.926000	 -352.578700	 23.062100	 
0.658000	 1.712000	 -0.503500	 -471.212800	 40.484600	 
0.658500	 6.848100	 11.883500	 -567.993200	 44.311500	 
0.659000	 9.265100	 25.277700	 -678.772000	 37.966900	 
0.659500	 14.804100	 44.009400	 -829.330400	 37.060500	 
0.660000	 19.940200	 50.454700	 -950.784300	 19.436600	 
0.660500	 15.710400	 33.334400	 -1061.865200	 7.150300	 
0.661000	 20.745800	 31.622300	 -1069.921900	 -3.222700	 
0.661500	 12.991300	 36.456300	 -989.959700	 -7.955900	 
0.662000	 12.185700	 31.723000	 -1065.893600	 11.883500	 
0.662500	 13.595600	 26.486200	 -1165.795900	 36.154200	 
0.663000	 13.092000	 16.012600	 -1074.353000	 53.979500	 
0.663500	 9.869400	 10.675000	 -834.466600	 62.036100	 
0.664000	 13.897700	 6.646700	 -520.358300	 65.762300	 
0.664500	 18.429600	 4.632600	 -70.797700	 53.576700	 
0.665000	 20.343000	 6.546000	 295.779400	 31.924400	 
0.665500	 25.277700	 -0.302100	 687.231400	 20.141600	 
0.666000	 30.816700	 -10.171500	 968.811000	 28.299000	 
0.666500	 36.657700	 -6.747400	 928.628500	 16.818200	 
0.667000	 35.348500	 2.215600	 791.564900	 2.719100	 
0.667500	 38.974000	 5.236800	 500.619500	 -7.653800	 
0.668000	 32.629400	 12.991300	 424.081400	 -8.258100	 
0.668500	 30.514500	 7.653800	 572.222900	 -8.258100	 
0.669000	 36.557000	 5.438200	 724.292000	 -12.185700	 
0.669500	 34.140000	 -1.510600	 744.433600	 -28.701800	 
0.670000	 27.493300	 0.100700	 729.730200	 -36.758400	 
0.670500	 19.436600	 -5.639600	 674.542200	 -32.830800	 
0.671000	 13.293500	 -16.516100	 709.689300	 -13.595600	 
0.671500	 6.546000	 -31.521600	 925.305200	 4.129000	 
0.672000	 3.927600	 -33.938600	 1101.745600	 11.682100	 
0.672500	 0.000000	 -13.797000	 1098.422200	 31.118800	 
0.673000	 -8.963000	 14.300500	 821.575900	 50.958300	 
0.673500	 -13.394200	 38.269000	 571.417200	 66.265900	 
0.674000	 -22.659300	 39.074700	 401.825000	 54.785200	 
0.674500	 -27.191200	 33.435100	 230.218500	 43.002300	 
0.675000	 -27.392600	 35.046400	 121.353100	 52.871700	 
0.675500	 -29.406700	 23.062100	 71.200600	 48.541300	 
0.676000	 -21.752900	 7.955900	 30.111700	 21.752900	 
0.676500	 -19.537400	 -6.445300	 24.975600	 27.291900	 
0.677000	 -17.221100	 -0.705000	 30.313100	 52.468900	 
0.677500	 -17.523200	 -21.148700	 34.845000	 71.804800	 
0.678000	 -21.450800	 -35.549900	 29.104600	 63.949600	 
0.678500	 -25.781200	 -43.002300	 6.042500	 38.269000	 
0.679000	 -34.442100	 -51.159700	 -22.055100	 4.431200	 
0.679500	 -25.579800	 -43.505900	 -41.793800	 -1.913500	 
0.680000	 -20.846600	 -11.480700	 -56.900000	 9.768700	 
0.680500	 -14.703400	 5.941800	 -73.416100	 26.385500	 
0.681000	 -8.157300	 11.682100	 -82.580600	 37.262000	 
0.681500	 -2.618400	 -4.733300	 -92.752100	 34.542800	 
0.682000	 0.705000	 -4.934700	 -105.944800	 13.595600	 
0.682500	 -4.733300	 -6.948900	 -108.764600	 4.733300	 
0.683000	 -3.424100	 -6.848100	 -121.453900	 23.364300	 
0.683500	 1.712000	 23.465000	 -119.238300	 38.269000	 
0.684000	 -1.712000	 49.749800	 -121.353100	 21.954300	 
0.684500	 2.215600	 67.272900	 -125.885000	 -25.882000	 
0.685000	 6.848100	 60.626200	 -122.964500	 -54.483000	 
0.685500	 6.143200	 40.988200	 -114.303600	 -45.117200	 
0.686000	 15.408300	 23.767100	 -94.967700	 -24.874900	 
0.686500	 20.443700	 10.372900	 -69.387800	 -4.129000	 
0.687000	 21.954300	 -10.171500	 -51.965300	 -22.457900	 
0.687500	 19.839500	 -32.528700	 -32.629400	 -27.291900	 
0.688000	 19.940200	 -52.368200	 -17.523200	 -13.797000	 
0.688500	 15.005500	 -34.140000	 -10.272200	 9.768700	 
0.689000	 20.242300	 -22.357200	 -11.077900	 37.161300	 
0.689500	 20.745800	 -29.809600	 -19.033800	 52.871700	 
0.690000	 12.689200	 -21.853600	 -20.443700	 46.829200	 
0.690500	 11.077900	 -7.452400	 -25.378400	 29.809600	 
